Timestamp,Tegangan_V,Arus_A,Daya,Energy,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-08-08 17:31:35.504,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:35.687,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:35.871,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:36.053,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:36.238,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:36.421,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:36.604,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:36.788,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:36.971,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:37.154,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:37.338,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:37.522,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:37.704,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:37.888,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:38.073,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:38.255,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:38.438,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:38.622,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:38.806,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:38.989,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:39.173,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:39.356,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:39.540,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:39.723,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:39.906,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:40.089,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:40.274,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:40.456,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:40.640,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:40.824,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:41.007,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:41.191,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:41.374,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:41.558,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:41.742,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:41.925,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:42.108,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:42.291,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:42.475,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:42.658,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:42.842,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:43.025,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:43.209,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:43.392,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:43.576,0.00,0.07000000,0.0,19,0.00,0.00,0.01,0.02,0,NO CONTACT
2025-08-08 17:31:43.759,0.00,0.07000000,0.0,19,0.00,0.00,0.01,0.03,0,NO CONTACT
2025-08-08 17:31:43.959,330.00,0.07000000,23.1,19,33.00,104.36,0.02,0.03,2,ARC FLASH
2025-08-08 17:31:44.144,330.00,0.06000000,19.8,19,66.00,139.14,0.03,0.03,2,ARC FLASH
2025-08-08 17:31:44.330,330.00,0.06000000,19.8,19,99.00,159.41,0.03,0.03,2,ARC FLASH
2025-08-08 17:31:44.517,134.89,0.06000000,8.0,19,112.49,155.76,0.04,0.03,2,ARC FLASH
2025-08-08 17:31:44.701,134.89,0.02000000,2.6,19,125.98,150.70,0.04,0.03,2,ARC FLASH
2025-08-08 17:31:44.886,134.89,0.02000000,2.6,19,139.47,144.06,0.04,0.03,2,ARC FLASH
2025-08-08 17:31:45.068,0.00,0.02000000,0.0,19,139.47,144.06,0.04,0.03,2,ARC FLASH
2025-08-08 17:31:45.252,0.00,0.00000000,0.0,19,139.47,144.06,0.04,0.03,2,ARC FLASH
2025-08-08 17:31:45.436,0.00,0.00000000,0.0,19,139.47,144.06,0.04,0.03,2,ARC FLASH
2025-08-08 17:31:45.618,84.42,0.00000000,0.0,19,147.91,137.29,0.03,0.03,2,ARC FLASH
2025-08-08 17:31:45.802,84.42,0.08000000,6.7,19,123.35,122.24,0.03,0.03,2,ARC FLASH
2025-08-08 17:31:45.986,84.42,0.08000000,6.7,19,98.79,98.47,0.03,0.03,2,ARC FLASH
2025-08-08 17:31:46.170,131.53,0.08000000,10.5,19,78.95,58.63,0.04,0.04,2,ARC FLASH
2025-08-08 17:31:46.353,131.53,0.00000000,0.0,19,78.61,58.29,0.03,0.04,2,ARC FLASH
2025-08-08 17:31:46.536,131.53,0.00000000,0.0,19,78.27,57.93,0.03,0.04,2,ARC FLASH
