Waktu Relatif (detik),Tegangan (V),Arus (A),Mean Tegangan (V),Std Dev Tegangan (V),Mean Arus (A),Std Dev Arus (A),Output Sistem Aktual,Output Sistem yang Diharapkan,Akurasi
8.69,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
8.92,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
9.14,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
9.44,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
9.72,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
9.95,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
10.21,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
10.45,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
10.70,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
11.00,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
11.28,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
11.52,0.00,0.00000000,0.00,0.00,0.00000000,0.00000000,Status: Off Contact,Status: Off Contact,Sesuai
11.81,95.09,0.09000000,1.90,13.31,0.00180000,0.01260000,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
12.06,129.39,0.07000000,4.49,22.26,0.00320000,0.01580380,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
12.32,90.47,0.12000000,6.30,25.29,0.00560000,0.02272972,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
12.61,219.46,0.14000000,10.69,39.10,0.00840000,0.02948627,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
12.90,167.58,0.07000000,14.04,44.80,0.00980000,0.03069137,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
13.17,13.38,0.13000000,14.31,44.76,0.01240000,0.03496055,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
13.41,135.00,0.09000000,17.01,47.78,0.01420000,0.03655626,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
13.64,69.43,0.04000000,18.40,48.27,0.01500000,0.03667424,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
13.91,226.12,0.11000000,22.92,56.27,0.01720000,0.03893790,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
14.17,254.28,0.06000000,28.00,64.81,0.01840000,0.03931208,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
14.42,28.98,0.11000000,28.58,64.69,0.02060000,0.04125094,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
14.66,296.25,0.13000000,34.51,74.60,0.02320000,0.04388348,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
14.95,121.71,0.05000000,36.94,75.42,0.02420000,0.04391310,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
15.20,186.00,0.14000000,40.66,78.05,0.02700000,0.04665833,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
15.49,46.30,0.08000000,41.59,77.83,0.02860000,0.04707483,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
15.75,50.43,0.09000000,42.60,77.61,0.03040000,0.04766382,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
16.04,193.10,0.12000000,46.46,80.16,0.03280000,0.04907301,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
16.31,168.24,0.08000000,49.82,81.66,0.03440000,0.04928123,Status: Off Contact,Status: Arc Flash,Tidak Sesuai
16.60,16.87,0.07000000,50.16,81.49,0.03580000,0.04927839,Status: Arc Flash,Status: Arc Flash,Sesuai
16.88,104.33,0.11000000,52.25,81.51,0.03800000,0.05007994,Status: Arc Flash,Status: Arc Flash,Sesuai
17.11,169.85,0.06000000,55.65,82.79,0.03920000,0.04987344,Status: Arc Flash,Status: Arc Flash,Sesuai
17.39,184.99,0.05000000,59.35,84.34,0.04020000,0.04957782,Status: Arc Flash,Status: Arc Flash,Sesuai
17.67,86.03,0.07000000,61.07,83.99,0.04160000,0.04941093,Status: Arc Flash,Status: Arc Flash,Sesuai
17.90,74.79,0.03000000,62.56,83.55,0.04220000,0.04908319,Status: Arc Flash,Status: Arc Flash,Sesuai
18.18,96.83,0.10000000,64.50,83.20,0.04420000,0.04935950,Status: Arc Flash,Status: Arc Flash,Sesuai
18.45,93.08,0.11000000,66.36,82.78,0.04640000,0.04978996,Status: Arc Flash,Status: Arc Flash,Sesuai
18.68,224.68,0.06000000,70.85,85.12,0.04760000,0.04937854,Status: Arc Flash,Status: Arc Flash,Sesuai
18.94,253.65,0.10000000,75.93,88.25,0.04960000,0.04943521,Status: Arc Flash,Status: Arc Flash,Sesuai
19.19,204.01,0.13000000,80.01,89.35,0.05220000,0.05017131,Status: Arc Flash,Status: Arc Flash,Sesuai
19.47,81.71,0.11000000,81.64,88.62,0.05440000,0.05024580,Status: Arc Flash,Status: Arc Flash,Sesuai
19.76,232.84,0.07000000,86.30,90.31,0.05580000,0.04968259,Status: Arc Flash,Status: Arc Flash,Sesuai
20.04,218.07,0.09000000,90.66,91.29,0.05760000,0.04925688,Status: Arc Flash,Status: Arc Flash,Sesuai
20.31,265.64,0.05000000,95.97,93.56,0.05860000,0.04858024,Status: Arc Flash,Status: Arc Flash,Sesuai
20.55,117.21,0.13000000,98.32,92.59,0.06120000,0.04885243,Status: Arc Flash,Status: Arc Flash,Sesuai
20.83,237.10,0.04000000,103.06,93.50,0.06200000,0.04816638,Status: Arc Flash,Status: Arc Flash,Sesuai
21.08,100.15,0.12000000,105.06,92.34,0.06440000,0.04800667,Status: Arc Flash,Status: Arc Flash,Sesuai
21.35,230.53,0.12000000,109.67,92.73,0.06680000,0.04772588,Status: Arc Flash,Status: Arc Flash,Sesuai
21.58,43.01,0.06000000,110.53,91.91,0.06800000,0.04677606,Status: Arc Flash,Status: Arc Flash,Sesuai
21.83,112.42,0.05000000,112.78,90.54,0.06900000,0.04583667,Status: Arc Flash,Status: Arc Flash,Sesuai
22.10,177.03,0.07000000,116.32,89.52,0.07040000,0.04476427,Status: Arc Flash,Status: Arc Flash,Sesuai
22.33,135.95,0.12000000,119.04,88.00,0.07280000,0.04413797,Status: Arc Flash,Status: Arc Flash,Sesuai
22.58,271.51,0.12000000,124.47,88.86,0.07520000,0.04337004,Status: Arc Flash,Status: Arc Flash,Sesuai
22.84,73.87,0.08000000,125.95,87.38,0.07680000,0.04202095,Status: Arc Flash,Status: Arc Flash,Sesuai
23.12,58.26,0.11000000,127.11,86.07,0.07900000,0.04080441,Status: Arc Flash,Status: Arc Flash,Sesuai
23.42,140.67,0.07000000,129.93,84.14,0.08040000,0.03924080,Status: Arc Flash,Status: Arc Flash,Sesuai
23.72,43.37,0.14000000,130.79,83.02,0.08320000,0.03838958,Status: Arc Flash,Status: Arc Flash,Sesuai
23.98,74.86,0.14000000,132.29,81.30,0.08600000,0.03730952,Status: Arc Flash,Status: Arc Flash,Sesuai
24.24,249.40,0.09000000,137.28,80.68,0.08780000,0.03523010,Status: Arc Flash,Status: Arc Flash,Sesuai
24.47,190.41,0.14000000,141.09,78.58,0.09060000,0.03366957,Status: Arc Flash,Status: Arc Flash,Sesuai
24.69,173.34,0.08000000,144.55,76.06,0.09220000,0.03113133,Status: Arc Flash,Status: Arc Flash,Sesuai
24.95,152.58,0.08000000,145.70,75.74,0.09200000,0.03117691,Status: Arc Flash,Status: Arc Flash,Sesuai
25.25,238.00,0.10000000,147.88,76.79,0.09260000,0.03103611,Status: Arc Flash,Status: Arc Flash,Sesuai
25.53,189.96,0.11000000,149.87,76.56,0.09240000,0.03089078,Status: Arc Flash,Status: Arc Flash,Sesuai
25.76,96.50,0.04000000,147.41,76.26,0.09040000,0.03098128,Status: Arc Flash,Status: Arc Flash,Sesuai
